Time,Open,High,Low,Close,Volume
"Nov 19, 2021",108.00,113.50,106.70,109.18,2033300
"Nov 22, 2021",109.50,110.95,106.20,106.69,1287100
"Nov 23, 2021",107.49,109.40,99.00,100.03,1469100
"Nov 24, 2021",100.03,102.40,94.35,97.30,1818800
"Nov 25, 2021",97.35,99.00,96.00,98.05,813300
"Nov 26, 2021",98.48,100.80,95.60,97.50,1093700
"Nov 29, 2021",97.25,103.50,95.00,101.32,1299900
"Nov 30, 2021",101.70,106.00,100.20,102.19,1981500
"Dec 1, 2021",102.00,104.70,102.00,102.86,638000
"Dec 2, 2021",101.99,102.47,95.15,95.15,709600
"Dec 3, 2021",90.00,95.15,88.02,90.37,1025100
"Dec 6, 2021",90.01,93.00,83.66,85.81,1199800
