Time,Open,High,Low,Close,Volume
"Apr 1, 2022",378.90,394.00,378.10,382.03,538206
"Apr 4, 2022",370.00,378.97,363.11,374.06,195758
"Apr 5, 2022",375.99,384.00,371.05,374.71,241366
"Apr 6, 2022",375.00,383.00,374.20,380.70,148557
"Apr 7, 2022",384.00,385.00,379.50,384.74,857934
"Apr 8, 2022",383.10,392.99,382.00,388.47,278285
"Apr 11, 2022",402.10,417.60,402.10,412.79,1552134
"Apr 12, 2022",415.00,415.00,405.00,412.71,268638
"Apr 13, 2022",412.72,414.00,405.21,410.20,248357
"Apr 14, 2022",411.00,412.20,408.50,411.38,113277
"Apr 15, 2022",413.00,414.03,407.00,408.14,176127
"Apr 18, 2022",408.20,410.35,399.11,401.16,271650
"Apr 19, 2022",402.00,402.90,393.51,398.14,149133
"Apr 20, 2022",399.90,400.00,390.01,393.18,99930
"Apr 21, 2022",392.01,394.00,385.00,388.05,118497
"Apr 22, 2022",388.05,394.50,386.00,392.01,136856
"Apr 25, 2022",395.00,407.00,392.02,405.93,453184
"Apr 26, 2022",406.99,408.00,402.10,403.94,352396
"Apr 27, 2022",401.15,404.00,387.00,393.49,202810
"Apr 28, 2022",393.77,396.99,378.01,387.49,358460
"May 6, 2022",387.00,387.00,370.00,371.84,260105
"May 9, 2022",369.99,369.99,344.00,345.46,844360
"May 10, 2022",347.00,350.00,339.25,341.20,326352
"May 11, 2022",344.49,345.00,320.50,334.94,516537
"May 12, 2022",331.01,339.90,321.33,337.07,230475
"May 13, 2022",337.00,346.00,331.10,342.67,314661
"May 16, 2022",330.12,336.00,321.20,325.38,169251
"May 17, 2022",325.00,330.99,322.13,328.05,330334
"May 18, 2022",331.90,334.00,324.06,332.31,1021169
"May 19, 2022",330.00,338.90,328.00,331.88,1002228
"May 20, 2022",332.00,337.00,332.00,335.38,367505
"May 23, 2022",326.00,330.00,320.55,321.87,139001
"May 24, 2022",312.00,321.87,297.99,299.01,1789949
"May 25, 2022",296.10,313.90,281.00,301.59,1621976
"May 26, 2022",302.00,324.20,300.01,324.20,811886
"May 27, 2022",344.99,348.51,328.00,328.92,952772
"May 30, 2022",327.00,340.72,327.00,334.21,358905
"May 31, 2022",339.00,343.99,337.03,340.54,290431
"Jun 1, 2022",340.54,342.55,334.00,334.77,114749
"Jun 2, 2022",333.03,335.99,325.00,329.88,163977
"Jun 3, 2022",332.99,332.99,313.00,321.37,238860
"Jun 6, 2022",318.00,327.00,316.41,322.55,142591
"Jun 7, 2022",326.99,328.59,321.01,321.77,155168
"Jun 8, 2022",321.80,323.30,310.51,321.28,416068
"Jun 9, 2022",321.00,334.00,321.00,327.45,359223
"Jun 10, 2022",330.90,335.10,326.61,332.95,182589
"Jun 13, 2022",334.50,334.50,314.00,319.15,214085
"Jun 14, 2022",320.00,323.49,317.50,321.38,176498
"Jun 15, 2022",323.00,326.00,322.00,323.53,76999
"Jun 16, 2022",322.00,326.20,321.50,322.35,76446
"Jun 17, 2022",322.00,332.19,322.00,329.75,406616
"Jun 20, 2022",333.60,333.70,322.00,322.13,170762
"Jun 21, 2022",322.16,340.90,322.01,337.72,689983
"Jun 22, 2022",337.99,343.95,333.80,334.92,356590
"Jun 23, 2022",338.00,344.20,334.56,339.52,430097
"Jun 24, 2022",339.55,343.00,315.50,326.39,986800
"Jun 27, 2022",331.00,339.95,330.85,338.51,279273
"Jun 28, 2022",338.25,342.49,334.50,335.58,240693
"Jun 29, 2022",336.01,337.70,320.51,324.73,498120
"Jun 30, 2022",324.80,332.90,322.50,329.86,620580
"Jul 1, 2022",330.99,338.99,323.50,328.49,565284
"Jul 4, 2022",328.10,332.70,328.10,328.87,137461
"Jul 5, 2022",330.99,334.00,329.99,330.61,97572
"Jul 6, 2022",332.50,333.90,329.20,331.58,83718
"Jul 7, 2022",332.09,333.88,329.99,331.16,142154
"Jul 13, 2022",331.16,339.90,329.25,337.54,161663
"Jul 14, 2022",338.00,349.95,338.00,346.38,525122
"Jul 15, 2022",350.00,356.90,346.60,348.01,477914
"Jul 18, 2022",342.99,344.40,338.00,340.66,256219
"Jul 19, 2022",341.00,346.50,337.28,338.93,264511
"Jul 20, 2022",339.00,340.00,335.00,338.19,155069
"Jul 21, 2022",340.95,341.45,330.04,331.87,322693
"Jul 22, 2022",339.99,344.00,330.54,340.99,357237
"Jul 25, 2022",340.90,340.99,333.00,335.55,133680
"Jul 26, 2022",337.72,341.97,335.00,335.98,155649
"Jul 27, 2022",336.02,343.48,335.00,341.73,155968
"Jul 28, 2022",342.00,365.50,342.00,349.38,899110
"Jul 29, 2022",350.00,353.99,344.02,347.64,417938
"Aug 1, 2022",347.64,360.40,347.64,354.72,516580
"Aug 2, 2022",351.00,360.50,351.00,356.92,248289
"Aug 3, 2022",357.20,363.99,357.20,361.66,441099
"Aug 4, 2022",364.99,364.99,358.50,359.78,221746
"Aug 5, 2022",360.00,361.01,351.00,359.94,192701
"Aug 10, 2022",360.00,368.20,360.00,364.12,541781
"Aug 11, 2022",366.40,366.40,358.00,358.45,454164
"Aug 12, 2022",359.70,364.00,356.50,360.66,107832
"Aug 15, 2022",364.00,368.00,360.00,365.69,562902
"Aug 16, 2022",366.10,368.00,361.00,361.44,228465
"Aug 17, 2022",359.00,388.54,359.00,382.82,784230
"Aug 18, 2022",386.00,387.90,370.00,371.79,589817
"Aug 19, 2022",372.00,377.90,368.60,375.06,229640
"Aug 22, 2022",370.05,374.80,368.00,370.56,198859
"Aug 23, 2022",377.00,381.25,372.50,380.18,701588
"Aug 24, 2022",388.00,397.50,382.10,391.12,1295827
"Aug 25, 2022",391.99,393.55,388.00,389.07,560428
"Aug 26, 2022",389.00,397.90,382.30,383.38,975580
"Aug 29, 2022",382.25,394.78,372.00,390.43,846475
"Aug 30, 2022",400.00,401.00,391.00,394.15,971956
"Aug 31, 2022",392.05,403.00,391.00,397.71,977122
"Sep 1, 2022",399.17,408.80,398.00,402.02,1441558
"Sep 2, 2022",401.93,406.50,400.15,401.16,473641
"Sep 5, 2022",401.50,402.99,391.12,392.11,359030
"Sep 6, 2022",393.89,398.20,388.88,396.47,245854
"Sep 7, 2022",397.00,399.00,393.00,393.91,92284
"Sep 8, 2022",394.51,396.50,391.98,393.51,104191
"Sep 9, 2022",395.89,397.00,392.00,394.20,171166
"Sep 12, 2022",394.90,399.00,393.51,394.68,139813
"Sep 13, 2022",393.10,395.50,388.00,389.13,156669
"Sep 14, 2022",388.75,394.00,387.14,390.84,390951
"Sep 15, 2022",392.90,397.35,387.90,391.84,554461
"Sep 16, 2022",393.50,400.00,389.62,390.80,337641
"Sep 19, 2022",391.00,394.89,390.00,390.15,228296
"Sep 20, 2022",392.39,392.39,384.01,387.13,148863
"Sep 21, 2022",388.00,388.00,381.31,382.75,99224
"Sep 22, 2022",382.98,389.00,375.00,386.72,293063
"Sep 23, 2022",388.90,390.90,381.00,384.00,163390
"Sep 26, 2022",380.21,386.50,380.21,385.93,132989
"Sep 27, 2022",387.00,389.00,384.02,386.02,173063
"Sep 28, 2022",386.79,387.00,376.76,378.93,275647
"Sep 29, 2022",379.00,379.50,370.00,373.52,229346
"Sep 30, 2022",371.00,379.00,371.00,377.48,135527
"Oct 3, 2022",378.00,385.00,376.10,380.88,168221
"Oct 4, 2022",381.26,387.50,381.26,386.36,184475
"Oct 5, 2022",384.02,388.60,382.50,386.10,140313
"Oct 6, 2022",390.00,415.05,389.99,414.91,2152848
"Oct 7, 2022",415.01,440.00,413.10,417.14,2868362
"Oct 10, 2022",418.00,430.98,418.00,419.67,635317
"Oct 11, 2022",423.00,428.40,415.50,424.22,477932
"Oct 12, 2022",422.50,433.90,420.00,425.21,594745
"Oct 13, 2022",425.60,449.40,425.60,445.14,1633734
"Oct 14, 2022",445.14,446.00,435.00,436.11,523206
"Oct 17, 2022",435.00,445.49,428.00,441.88,773204
"Oct 18, 2022",444.44,453.60,441.01,442.15,857574
"Oct 19, 2022",443.00,444.84,436.10,441.32,126464
"Oct 20, 2022",441.25,446.80,428.98,430.82,794018
"Oct 21, 2022",431.00,434.70,422.00,431.77,256395
"Oct 24, 2022",436.00,438.50,430.13,433.61,163175
"Oct 25, 2022",433.00,433.00,428.01,430.97,139983
"Oct 26, 2022",428.90,441.40,427.10,433.40,582343
"Oct 27, 2022",435.00,439.00,429.10,435.71,366311
"Oct 28, 2022",436.00,445.96,430.49,436.96,551595
"Oct 31, 2022",439.98,444.66,436.60,443.72,204343
"Nov 1, 2022",444.00,453.49,444.00,451.32,503072
"Nov 2, 2022",453.00,453.50,447.61,451.87,221122
"Nov 3, 2022",453.48,457.00,451.00,454.00,576687
"Nov 4, 2022",449.99,451.90,445.50,449.03,224008
"Nov 7, 2022",453.00,454.60,448.00,449.73,220693
"Nov 8, 2022",450.00,451.00,446.00,447.22,98340
"Nov 10, 2022",448.00,455.50,448.00,452.39,589876
"Nov 11, 2022",453.90,454.96,449.02,452.97,116050
"Nov 14, 2022",453.00,453.00,446.51,448.79,80868
"Nov 15, 2022",450.95,458.51,447.98,448.82,378518
"Nov 16, 2022",451.99,454.99,448.50,453.77,306805
"Nov 17, 2022",455.00,463.00,450.25,456.10,359272
"Nov 18, 2022",452.00,462.00,452.00,458.78,474314
"Nov 21, 2022",458.78,471.99,457.90,469.21,501150
"Nov 22, 2022",472.00,488.00,471.00,483.45,1154985
"Nov 23, 2022",485.55,499.00,483.99,497.28,1151056
"Nov 24, 2022",500.97,501.00,487.03,489.91,665044
"Nov 25, 2022",490.11,495.00,487.11,491.95,345922
"Nov 28, 2022",482.00,491.80,481.00,487.38,526024
"Nov 29, 2022",486.89,501.25,486.89,499.98,1051065
"Nov 30, 2022",502.97,504.20,496.51,500.36,568180
"Dec 1, 2022",500.00,507.90,499.00,502.57,336647
"Dec 2, 2022",501.01,505.00,494.01,497.33,323112
"Dec 5, 2022",498.00,498.88,482.00,483.45,258101
"Dec 6, 2022",482.50,489.00,481.00,486.00,263548
"Dec 7, 2022",485.00,492.00,484.95,489.45,390834
"Dec 8, 2022",491.50,492.00,485.00,485.28,100401
"Dec 9, 2022",485.00,487.50,480.40,485.18,135048
"Dec 12, 2022",485.00,490.51,484.00,489.07,210701
"Dec 13, 2022",486.01,494.80,486.01,492.15,260410
"Dec 14, 2022",492.20,513.00,492.15,509.25,861114
"Dec 15, 2022",510.00,512.49,500.00,501.99,491427
"Dec 16, 2022",501.50,519.60,501.00,514.90,601147
"Dec 19, 2022",514.44,520.55,509.00,509.76,225118
"Dec 20, 2022",512.90,512.90,486.00,492.82,564124
"Dec 21, 2022",489.00,500.00,488.50,490.20,223232
"Dec 22, 2022",492.00,499.99,488.62,496.82,320302
"Dec 23, 2022",498.00,498.00,486.00,486.84,328442
"Dec 26, 2022",488.00,495.00,482.14,484.81,194753
"Dec 27, 2022",489.80,489.80,474.00,479.03,325373
"Dec 28, 2022",477.10,479.00,448.15,458.39,1117213
"Dec 29, 2022",464.50,478.25,450.00,476.20,617935
"Dec 30, 2022",479.88,490.00,473.58,483.93,388706
"Jan 1, 2021",422.90,427.00,415.05,418.15,84900
"Jan 4, 2021",414.00,414.12,392.99,398.54,201600
"Jan 5, 2021",399.00,404.00,395.21,397.09,135900
"Jan 6, 2021",398.07,412.12,397.00,405.09,188100
"Jan 7, 2021",404.01,418.00,404.01,414.24,209600
"Jan 8, 2021",418.78,424.75,413.00,416.72,115100
"Jan 11, 2021",420.00,420.00,413.60,414.71,62600
"Jan 12, 2021",417.05,427.00,411.00,422.64,231400
"Jan 13, 2021",429.99,454.32,427.00,450.96,664200
"Jan 14, 2021",454.99,472.00,453.00,462.80,341900
"Jan 15, 2021",463.50,480.00,462.80,468.90,382600
"Jan 18, 2021",470.00,476.88,458.50,461.04,94800
"Jan 19, 2021",466.40,466.40,451.00,452.63,65700
"Jan 20, 2021",455.00,458.50,433.02,446.16,311200
"Jan 21, 2021",442.50,460.50,442.00,457.31,204100
"Jan 22, 2021",463.00,474.00,452.50,468.63,452100
"Jan 25, 2021",473.99,494.00,469.00,475.09,474900
"Jan 26, 2021",479.99,485.00,475.12,479.91,306500
"Jan 27, 2021",481.97,485.14,476.00,482.38,394500
"Jan 28, 2021",489.00,493.00,464.55,465.89,283600
"Jan 29, 2021",464.00,472.00,458.00,461.30,143400
"Feb 1, 2021",464.29,467.00,460.00,464.97,114000
"Feb 2, 2021",466.00,471.55,463.16,466.63,141300
"Feb 3, 2021",468.10,478.00,467.56,471.47,183800
"Feb 4, 2021",475.50,485.00,470.00,482.15,276500
"Feb 8, 2021",483.00,490.00,481.01,487.24,229900
"Feb 9, 2021",480.11,493.00,480.11,490.57,441900
"Feb 10, 2021",494.00,494.00,475.00,478.05,121000
"Feb 11, 2021",480.00,482.00,463.00,465.49,94700
"Feb 12, 2021",465.01,500.40,457.00,479.29,156600
"Feb 15, 2021",491.61,511.00,488.99,496.96,342200
"Feb 16, 2021",503.99,506.99,498.00,499.70,80200
"Feb 17, 2021",500.00,502.00,490.00,496.66,75100
"Feb 18, 2021",497.00,498.50,489.50,494.67,114600
"Feb 19, 2021",497.85,511.11,494.67,502.88,383200
"Feb 22, 2021",502.80,504.97,493.50,499.53,169700
"Feb 23, 2021",495.02,500.00,490.01,494.15,50700
"Feb 24, 2021",491.52,498.00,487.50,493.12,154900
"Feb 25, 2021",496.00,499.99,487.00,493.13,111700
"Feb 26, 2021",491.00,506.00,488.88,501.14,131400
"Mar 1, 2021",500.00,500.00,488.99,494.55,69400
"Mar 2, 2021",495.00,497.99,491.01,493.78,33000
"Mar 3, 2021",492.50,495.95,490.70,492.33,74600
"Mar 4, 2021",490.00,504.00,477.80,491.34,276800
"Mar 5, 2021",492.27,494.00,485.00,491.74,59700
"Mar 8, 2021",497.00,497.00,478.00,480.99,56700
"Mar 9, 2021",483.00,483.00,444.92,452.07,96600
"Mar 10, 2021",454.50,455.00,418.17,421.79,136500
"Mar 11, 2021",419.00,436.00,405.00,427.61,212000
"Mar 12, 2021",440.00,459.68,425.00,452.32,147700
"Mar 15, 2021",462.50,486.00,459.00,483.68,251100
"Mar 16, 2021",489.99,494.99,478.00,492.38,271500
"Mar 17, 2021",499.00,499.00,484.01,488.37,115700
"Mar 18, 2021",490.00,495.00,475.00,480.16,146100
"Mar 19, 2021",485.00,494.00,478.56,490.23,36600
"Mar 22, 2021",464.50,465.00,441.00,459.49,100600
"Mar 24, 2021",460.00,463.00,453.00,454.72,109500
"Mar 25, 2021",455.00,472.00,454.05,456.06,679400
"Mar 26, 2021",455.00,462.50,453.00,457.23,198200
"Mar 29, 2021",459.87,475.00,425.00,467.22,438900
"Mar 30, 2021",450.00,470.00,450.00,460.06,150800
"Mar 31, 2021",463.00,478.00,450.00,470.53,170900
"Apr 1, 2021",466.05,475.00,451.05,465.26,54000
"Apr 2, 2021",460.25,460.25,454.20,458.24,21200
"Apr 5, 2021",450.00,450.00,426.10,433.41,54700
"Apr 6, 2021",433.10,450.00,433.10,447.87,54300
"Apr 7, 2021",447.89,447.90,440.50,444.23,32200
"Apr 8, 2021",444.00,451.50,442.11,446.92,70500
"Apr 9, 2021",445.05,463.00,445.00,457.45,296900
"Apr 12, 2021",460.00,466.00,450.00,452.12,162200
"Apr 13, 2021",446.00,461.10,446.00,455.86,30700
"Apr 14, 2021",459.00,462.70,456.80,461.28,97800
"Apr 15, 2021",457.50,470.00,453.12,461.85,22900
"Apr 16, 2021",461.00,467.00,461.00,463.50,9400
"Apr 19, 2021",450.50,475.00,447.00,465.44,33700
"Apr 20, 2021",465.00,466.40,458.00,463.91,65000
"Apr 21, 2021",464.98,464.98,455.00,456.60,23100
"Apr 22, 2021",456.01,456.15,435.10,443.46,54500
"Apr 23, 2021",432.00,440.00,431.02,438.11,25100
"Apr 26, 2021",438.08,458.99,436.00,449.16,67000
"Apr 27, 2021",446.00,455.00,437.50,449.29,43600
"Apr 28, 2021",442.10,448.98,440.00,442.28,227900
"Apr 29, 2021",432.50,448.00,426.78,438.46,20600
"Apr 30, 2021",432.00,432.00,417.00,423.65,23000
"May 3, 2021",420.00,455.42,419.98,445.22,79200
"May 4, 2021",453.99,454.85,446.00,450.53,113500
"May 5, 2021",451.00,455.00,447.00,450.09,110500
"May 6, 2021",448.50,453.00,446.40,449.36,235000
"May 17, 2021",450.36,455.80,439.02,450.35,57900
"May 18, 2021",442.00,449.00,440.25,443.30,137500
"May 19, 2021",440.01,441.99,435.00,437.43,11900
"May 20, 2021",438.00,438.00,412.05,428.65,56300
"May 21, 2021",427.00,434.85,425.10,431.28,54900
"May 24, 2021",436.99,451.00,430.00,443.93,289400
"May 25, 2021",445.00,452.00,444.30,450.18,292400
"May 26, 2021",454.00,460.00,450.00,457.96,144900
"May 27, 2021",457.02,457.02,450.00,455.15,294300
"May 28, 2021",451.10,489.28,451.10,479.51,986600
"May 31, 2021",482.50,491.75,476.00,487.61,257000
"Jun 1, 2021",489.00,489.00,478.50,485.01,82400
"Jun 2, 2021",482.00,490.00,478.50,481.98,76200
"Jun 3, 2021",476.01,487.50,476.01,479.99,102800
"Jun 4, 2021",480.50,484.00,476.00,479.81,85000
"Jun 7, 2021",481.00,509.89,477.55,493.89,125600
"Jun 8, 2021",491.00,500.00,488.50,496.99,78200
"Jun 9, 2021",499.90,499.90,488.25,489.67,40000
"Jun 10, 2021",490.00,510.00,488.01,502.41,320700
"Jun 11, 2021",507.99,511.25,503.00,506.19,123000
"Jun 14, 2021",512.00,544.15,507.00,529.37,412500
"Jun 15, 2021",526.00,536.00,519.00,519.91,185900
"Jun 16, 2021",522.00,526.00,513.00,521.67,173100
"Jun 17, 2021",515.20,539.99,508.00,523.85,96300
"Jun 18, 2021",524.00,530.00,518.00,520.94,161500
"Jun 21, 2021",520.00,535.00,519.10,530.84,200700
"Jun 22, 2021",530.90,548.50,530.90,546.52,172000
"Jun 23, 2021",547.99,553.99,544.75,546.08,91200
"Jun 24, 2021",546.01,552.00,544.00,549.62,92000
"Jun 25, 2021",547.00,569.00,545.00,555.72,265500
"Jun 28, 2021",555.99,560.00,538.00,557.18,142300
"Jun 29, 2021",559.90,570.00,556.10,560.63,85800
"Jun 30, 2021",561.00,567.99,558.04,560.22,71400
"Jul 1, 2021",556.10,570.00,556.10,564.90,68000
"Jul 2, 2021",564.99,568.00,560.15,564.02,44700
"Jul 5, 2021",558.10,567.99,558.00,560.09,47600
"Jul 6, 2021",561.00,563.00,557.00,558.46,50900
"Jul 7, 2021",560.00,560.00,551.00,558.86,30000
"Jul 8, 2021",559.99,580.00,559.99,576.94,161800
"Jul 9, 2021",575.00,580.00,560.00,568.28,120900
"Jul 12, 2021",568.25,570.00,563.00,567.99,59900
"Jul 13, 2021",564.50,582.00,564.50,577.42,60500
"Jul 14, 2021",588.99,588.99,577.90,580.25,126900
"Jul 15, 2021",581.01,585.40,576.00,584.97,72600
"Jul 16, 2021",585.00,628.84,585.00,609.58,600900
"Jul 19, 2021",655.00,655.00,607.00,613.26,565300
"Jul 23, 2021",612.97,628.00,612.00,621.35,224800
"Jul 26, 2021",624.00,630.99,624.00,628.00,208000
"Jul 27, 2021",649.90,649.90,629.50,643.53,306100
"Jul 28, 2021",640.00,650.00,630.00,635.83,51000
"Jul 29, 2021",632.00,639.00,628.00,636.71,39000
"Jul 30, 2021",637.00,650.00,630.00,633.66,175400
"Aug 2, 2021",627.10,649.00,627.00,646.64,71600
"Aug 3, 2021",647.01,660.00,641.02,650.37,85700
"Aug 4, 2021",652.00,658.99,645.00,648.08,80500
"Aug 5, 2021",644.30,646.75,640.00,640.09,27500
"Aug 6, 2021",640.00,643.99,630.00,633.31,30700
"Aug 9, 2021",633.00,633.05,623.00,626.56,34500
"Aug 10, 2021",622.01,626.00,618.00,620.67,37100
"Aug 11, 2021",629.00,637.50,624.75,633.30,46400
"Aug 12, 2021",665.00,665.00,632.00,635.47,25700
"Aug 13, 2021",635.00,635.50,616.00,618.66,77100
"Aug 16, 2021",613.00,622.00,599.00,616.42,112700
"Aug 17, 2021",615.00,625.00,615.00,620.79,67200
"Aug 20, 2021",630.00,630.00,618.00,620.61,20400
"Aug 23, 2021",617.05,642.00,617.05,634.60,68700
"Aug 24, 2021",634.00,635.55,633.00,635.02,15600
"Aug 25, 2021",635.00,635.00,625.00,630.01,12200
"Aug 26, 2021",635.00,677.26,630.01,671.33,303400
"Aug 27, 2021",672.00,690.00,656.00,685.38,124200
"Aug 30, 2021",687.95,695.00,674.00,689.24,60300
"Aug 31, 2021",690.00,740.93,689.00,719.84,527200
"Sep 1, 2021",730.00,749.98,718.00,723.53,259200
"Sep 2, 2021",721.31,729.95,713.00,720.69,283000
"Sep 3, 2021",750.00,762.00,729.99,758.75,397400
"Sep 6, 2021",753.10,771.90,753.10,767.97,206700
"Sep 7, 2021",765.00,779.85,764.00,770.48,120800
"Sep 8, 2021",774.00,780.00,770.00,777.90,193200
"Sep 9, 2021",779.00,835.00,766.01,792.38,384700
"Sep 10, 2021",809.00,819.94,790.02,818.45,158500
"Sep 13, 2021",821.00,824.00,805.01,815.79,156900
"Sep 14, 2021",820.00,825.00,801.00,809.78,199200
"Sep 15, 2021",804.79,804.79,778.00,800.84,354500
"Sep 16, 2021",785.00,807.00,785.00,797.21,99600
"Sep 17, 2021",792.00,804.99,779.01,782.54,157700
"Sep 20, 2021",785.00,799.25,761.00,773.98,122100
"Sep 21, 2021",771.99,785.00,720.10,746.61,112300
"Sep 22, 2021",740.00,740.00,710.01,727.13,465400
"Sep 23, 2021",730.00,735.00,701.10,713.41,155700
"Sep 24, 2021",715.00,724.00,703.00,718.48,364800
"Sep 27, 2021",720.01,772.36,703.55,743.89,475900
"Sep 28, 2021",729.99,775.00,729.99,757.37,254700
"Sep 29, 2021",751.00,759.79,700.57,739.31,956200
"Sep 30, 2021",734.00,734.89,704.00,727.51,263000
"Oct 1, 2021",720.00,734.00,708.00,723.75,139900
"Oct 4, 2021",704.01,730.00,704.01,725.48,155900
"Oct 5, 2021",729.98,729.98,700.10,711.27,55800
"Oct 6, 2021",708.00,710.90,698.00,705.94,230700
"Oct 7, 2021",704.00,709.95,702.01,705.25,83000
"Oct 8, 2021",705.24,750.00,690.25,725.61,76900
"Oct 11, 2021",711.00,715.00,683.00,690.61,101900
"Oct 12, 2021",670.01,690.00,661.00,680.53,236100
"Oct 13, 2021",684.40,690.00,640.00,647.84,115900
"Oct 14, 2021",612.00,690.00,612.00,673.40,343600
"Oct 15, 2021",665.00,700.00,656.00,689.41,198400
"Oct 18, 2021",679.00,684.00,655.00,665.04,37100
"Oct 20, 2021",664.00,681.00,660.00,679.25,103100
"Oct 21, 2021",680.00,693.70,674.00,683.44,160500
"Oct 22, 2021",693.00,700.00,660.00,675.64,314399
"Oct 25, 2021",688.80,688.80,665.00,670.53,199229
"Oct 26, 2021",675.00,689.00,656.00,670.92,180301
"Oct 27, 2021",684.00,694.00,679.00,690.56,156618
"Oct 28, 2021",690.00,698.50,670.02,692.84,212255
"Oct 29, 2021",698.88,698.88,675.50,688.72,282165
"Nov 1, 2021",697.48,715.00,690.00,704.59,95816
"Nov 2, 2021",705.00,748.88,702.10,740.99,277777
"Nov 3, 2021",739.00,795.00,737.00,789.22,606412
"Nov 4, 2021",798.38,817.00,790.00,809.36,309368
"Nov 5, 2021",807.89,808.00,793.00,799.57,118028
"Nov 8, 2021",780.50,809.98,780.50,797.44,312451
"Nov 9, 2021",795.00,805.00,766.00,788.35,226516
"Nov 10, 2021",796.99,802.00,785.00,789.04,134320
"Nov 11, 2021",793.00,794.95,785.00,786.67,111328
"Nov 12, 2021",783.00,786.00,769.99,774.29,85820
"Nov 15, 2021",760.10,828.00,760.10,795.58,140116
"Nov 16, 2021",804.00,804.00,790.10,797.38,171431
"Nov 17, 2021",807.00,822.50,800.30,818.09,397740
"Nov 18, 2021",818.24,821.80,785.10,811.54,276410
"Nov 19, 2021",800.00,812.00,800.00,801.45,210938
"Nov 22, 2021",783.33,793.78,767.00,773.28,142341
"Nov 23, 2021",775.00,775.00,725.00,728.82,160043
